ID,Ազգանուն Անուն Հայրանուն,Սեռ,Մարզ,Մարզադպրոցի անվանում,Մարզիչ,,rating_standard_2017,rating_standard_2018,rating_standard_2019,rating_standard_2020,rating_standard_2021,rating_standard_2022
1005756,Ազոյան Աշոտ Հարությունի,ար,Երևան,Նոր Նորք,Խոջայան Վ.,1606,1593,2200,2200,2200,2200,2152
1005757,Ազոյան Եվա Արամի,իգ,Երևան,Անհատական,Անհատական,2200,2200,1911,1863,1863,1863,1932
1005758,Ազոյան Վահագն Արամի,ար,Երևան,Նոր Նորք,Պետրոսյան Հ.,2240,1888,2240,2240,2240,2240,1751
1005759,Ազրոյան Առնո Ռոբերտի,ար,Երևան,Աջափնյակ,Սամվել Մ.,2220,2240,2220,2220,2220,2220,1810
1005760,Աթաբեկյան Ալեքս Գագիկի,ար,Լոռի,Վանաձորի շ/դ,Ներսիսյան Գ.,2185,2220,2185,2185,2185,2185,2383
1005761,Աթաբեկյան Արամ Արայիկի,ար,Տավուշ,Նոյեմբերյանի ավ/դպ,Չիլինգարյան Ա.,2219,2185,2219,2219,2219,2219,2230
1005762,Աթաբեկյան Դավիթ Վաղինակի,ար,Սյունիք,Գորիսի շ/դ,Քարամյան Վ.,2165,2219,2165,2165,2165,2165,2200
1005763,Աթաբեկյան Լևոն Վահեի,ար,Արագածոտն,Թալինի շ/դ,Հովհաննիսյան Վր.,2238,2165,2264,2264,2264,2301,2376
1005764,Աթաբեկյան Մարատ Դավիթի,ար,Երևան,Տ. Պետրոսյան,Սանթրյան Ա.,2136,2264,2136,2136,2128,2061,1679
1005765,Աթաբեկյան Նորիկ Մանվելի,ար,Տավուշ,Աչաջրի միջն. Դպրոց,Եգանյան Ա.,2235,2136,2235,2235,2235,2235,2009
1005766,Աթաբեկյան Սամվել Արթուրի,ար,Երևան,Անհատական,Անհատական,2221,2235,2221,2221,2221,2152,2184
1005767,Աթաբեկյան Վալերի Վաղինակի,ար,Սյունիք,Գորիսի շ/դ,Քարամյան Վ.,1980,2221,2043,1962,1960,1932,2284
1005768,Աթաբեկյան Վահե Մանվելի,ար,Տավուշ,Աչաջրի միջն. Դպրոց,Եգանյան Ա.,1751,1967,1751,1751,1751,1751,2200
1005769,Աթաբեկյան Տիգրան Մհերի,ար,Տավուշ,Նոյեմբերյանի ավ/դպ,Չիլինգարյան Ա.,1914,1751,1904,1904,1904,1826,2215
1005770,Աթայան Աթուր Գարեգինի,ար,Երևան,Աջափնյակ,Պողոսյան Կ.,2390,1904,2356,2323,2356,2381,2194
1005771,Աթայան Արթուր Գարեգինի,ար,Երևան,Անհատական,Անհատական,2230,2388,2230,2230,2230,2230,2220
1005772,Աթայան Դավիթ Սերգեյի,ար,Կոտայք,Հրազդանի ՄՇՕՄՊՄԴ,Գալստյան Գ.,2200,2230,2200,2200,2200,2200,2205
1005773,Աթանակինյան Արայիկ Արամի,ար,Վայոց ձոր,Վայքի շ/դ,Հովսեփյան Լ.,2376,2200,2376,2376,2376,2376,2225
1005774,Աթանեսյան Մագդա Գուրգենի,իգ,Արարատ,Մասիսի շ/դ - ՀՇԱ,Մարտիրոսյան Միք.,2155,2376,1572,1584,1714,1679,2051
1004821,Աթանեսյան Ռուբեն Գուրգենի,ար,Արարատ,Մասիսի շ/դ - ՀՇԱ,Մարտիրոսյան Միք.,2184,1580,2047,2019,2014,2009,2225
1004757,Աթասունց Դավիթ Արայի,ար,Սյունիք,Գորիսի շ/դ - ՀՇԱ,Պետրոսյան Կար.,2284,2043,2184,2184,2184,2184,2178
1005008,Աթիկյան Ռոբերտ Գառնիկի,ար,Լոռի,«Անհատական»,«Անհատական»,2200,2184,2284,2284,2284,2284,1594
1005775,Աթյան Տիգրան Վարդանի,ար,Երևան,Անհատական,Անհատական,2215,2284,2200,2200,2200,2200,1699
1004403,Աթոյան Ալբերտո Դավիթի,ար,Երևան,Բարձրագույն վ/մդ,Հովիկ Հ.,2193,2200,2215,2215,2215,2215,1961
1005776,Աթոյան Անահիտ Արմենի,իգ,Արարատ,գ. Արարատի շ/դ - ՀՇԱ,Ղազարյան Ար.,2089,2215,2193,2193,2193,2193,2221
1005777,Աթոյան Արփինե Հովսեփի,իգ,Երևան,Արաբկիր,Մկրտումյան Ա.,2220,2193,2089,2089,2089,2089,1731
1005778,Աթոյան Գեղամ Հովսեփի,ար,Երևան,Արաբկիր,Մկրտումյան Ա.,2205,2089,2220,2220,2220,2220,2126
1005779,Աթոյան Կարապետ Արմենի,ար,Արարատ,գ. Արարատի շ/դ - ՀՇԱ,Ղազարյան Ար.,2225,2220,2205,2205,2205,2205,2220
1005780,Աթոյան Մարի Վահեի,իգ,Երևան,Նոր Նորք,Պողոսյան Ս.,1967,2205,2225,2225,2225,2225,1818
1005781,Աթոյան Մարիա Վրեժի,իգ,Երևան,Անհատական,Անհատական,2202,2225,2158,2079,2048,2048,2200
1014050,Աթոյան Մարիանա Արմենի,իգ,Երևան,ՆՀՏ,Բարխոյան Գ.,2225,2077,2202,2202,2202,2189,2128
1005782,Աթոյան Միսակ Կարենի,ար,Երևան,Աջափնյակ,Պողոսյան Կ.,2251,2202,2225,2225,2225,2225,2215
1005783,Աթոյան Միքայել Համլետի,ար,Երևան,Տ. Պետրոսյան,Սանթրյան Ա.,1691,2225,2251,2251,2251,2178,2090
1005784,Աթոյան Մոնթե Էդգարի,ար,Երևան,Ավան,Լուսինե Կ.,1699,2251,1697,1647,1642,1594,2215
1005785,Աթոյան Սարգիս Վլադիմիրի,ար,Երևան,Անհատական,Անհատական,2046,1679,1699,1699,1699,1699,2160
1005786,Աթոյան Սյուզաննա Արտակի,իգ,Կոտայք,Եղվարդի ՄՊՄԴ,Տիգրանյան Տ.,2221,1699,2003,1945,1976,1961,2210
1005787,Աթոյան Սուրեն Գևորգի,ար,Երևան,Աջափնյակ,Սամվել Մ.,2071,2064,2221,2221,2221,2221,2206
1005788,Աթոյան Վազգեն Մամիկոնի,ար,Երևան,Անհատական,Մազմանյան,2126,2221,1897,1855,1761,1741,2108
1005789,Աթոյան Վարդան Կարենի,ար,Երևան,Անհատական,Անհատական,2220,2008,2126,2126,2126,2126,2215
1005790,Աթոյան Վարդգես Արայի,ար,Երևան,Անհատական,Անհատական,2177,2126,2220,2220,2220,2220,2202
1014051,Աթոյան Տիգրան Յանեկի,ար,Երևան,Արաբկիր,Ստեփանյան Գ.,2200,2220,2177,2177,2108,1818,1645
1005791,Ալ Սայիդ Ահմադ Մուհամադ Ֆադի,ար,Երևան,Անհատական,Անհատական,2134,2177,2200,2200,2200,2200,2063
1005792,Ալավերդյան Ալբերտ Արարատի,ար,Երևան,Մալաթիա,Թովմաս Հ.,2215,2200,2128,2128,2128,2128,2205
1005793,Ալավերդյան Աշոտ Կարոյի,ար,Երևան,Անհատական,Անհատական,2188,2128,2215,2215,2215,2215,2045
1005794,Ալավերդյան Արման Կարենի,ար,Երևան,Նոր Նորք,Պետրոսյան Հ.,2215,2215,2188,2188,2188,2147,2065
1005795,Ալավերդյան Արման Սուրենի,ար,Գեղարքունիք,Սևանի շ/դ - ՀՇԱ,Վարդանյան Աշ.,2272,2188,2215,2215,2215,2215,2054
1005796,Ալավերդյան Արսեն Վաղարշակի,ար,Երևան,Ակադեմիա,Խաչիկյան Հ.,2210,2215,2246,2206,2224,2160,
1005797,Ալավերդյան Գևորգ Տիգրանի,ար,Երևան,Ավան,Արթուր Հ.,2240,2246,2210,2210,2210,2210,1551
1005798,Ալավերդյան Գոռ Գրիգորի,ար,Երևան,Անհատական,Անհատական,2108,2210,2205,2205,2205,2205,2220
1005799,Ալավերդյան Խաչիկ Տիգրանի,ար,Երևան,Ռ. Վահանյան,Նավոյան Ա.,2215,2249,2108,2108,2108,2108,2134
1005800,Ալավերդյան Կարեն Սուրենի,ար,Գեղարքունիք,Սևանի շ/դ - ՀՇԱ,Վարդանյան Աշ.,2202,2108,2215,2215,2215,2215,1970
1005801,Ալավերդյան Հայկ Արտակի,ար,Երևան,Ակադեմիա,Գևորգ Մ.,1645,2215,2202,2202,2202,2202,1915
1005007,Ալավերդյան Մարինե Տիգրանի,իգ,Լոռի,«Անհատական»,«Անհատական»,2109,2202,1645,1645,1645,1645,2073
1005802,Ալավերդյան Պարույր Արմենի,ար,Արարատ,Մասիսի սպ/դ,Հովհաննիսյան Թ.,2205,1645,2129,2102,2160,2069,1887
1005803,Ալավերդյան Ռիտա-Մարգարիտա Մուշեղի,իգ,Երևան,Տ. Պետրոսյան,Առաքելյան Ա.,2133,2106,2205,2205,2205,2205,
1005804,Ալավերդյան Ռոբերտ Գևորգի,ար,Շիրակ,Գյումրիի ՇՄՊՄԴ,Վահրամյան Գ.,2065,2205,2069,2069,2044,2045,2230
1005805,Ալավերդյան Սամվել Արսենի,ար,Երևան,Ակադեմիա,Գևորգ Մ.,2054,2088,2065,2065,2065,2065,1999
1005806,Ալավերդյան Վիկա Գուրգենի,իգ,Գեղարքունիք,Վարդենիկի շ/դ,Արզումանյան Ս.,1551,2065,2054,2054,2054,2054,2285
1005807,Ալավերդյան Տիգրան Գևորգի,ար,Կոտայք,Հրազդանի ՄՇՕՄՊՄԴ,Ալավերդյան Գ.,2220,2054,2054,2054,2054,2054,2008
1005808,Ալեյան Գագիկ Տիգրանի,ար,Երևան,Մալաթիա,Թովմաս Հ.,2149,1551,1551,1551,1551,1551,1483
1005809,Ալեքյան Ժասմին Գագիկի,իգ,Արմավիր,Էջմիածնի շ/դ - ՀՇԱ,Հ.Հովհաննիսյան,1982,2220,2220,2220,2220,2220,2371
1005810,Ալեքյան Հովհաննես ***,ար,Կոտայք,Աբովյանի շ/դ,Մարգարյան Լ.,1915,2126,2125,2143,2134,2134,1929
1005811,Ալեքսանյան Ալեն Աղասիի,ար,Երևան,Անհատական,Անհատական,2073,1982,1982,1982,1982,1970,2295
1005812,Ալեքսանյան Ալեքս Արամի,ար,Երևան,Նուբարաշեն,Բոյաջյան Հ.,1887,1915,1915,1915,1915,1915,1807
1004758,Ալեքսանյան Ալեքս Գարիկի,ար,Սյունիք,«Անհատական»,«Անհատական»,2230,2073,2073,2073,2073,2073,2270
1005813,Ալեքսանյան Ալեքս Հայկի,ար,Երևան,Անհատական,Անհատական,1975,1887,1887,1887,1887,1887,2005
1005814,Ալեքսանյան Ալեքս Սիրեկանի,ար,Երևան,Անհատական,Անհատական,2196,2230,2230,2230,2230,2230,2176
1005815,Ալեքսանյան Ալեքս Վաչիկի,ար,Կոտայք,Չարենցավանի շ/դ - ՀՇԱ,Թավաքալյան Ազ.,2285,1975,1975,2230,2230,2230,2265
1005816,Ալեքսանյան Ալեքսանդր Արթուրի,ար,Երևան,Անհատական,Անհատական,2008,2186,2147,1975,1975,1975,1820
1005817,Ալեքսանյան Անդրեյ Կարենի,ար,Երևան,Աջափնյակ,Բագրատ Գ.,1610,2285,2285,2092,2024,1999,1873
1005818,Ալեքսանյան Անի Արսենի,իգ,Շիրակ,Գյումրիի ՇՄՊՄԴ,Ղազարյան Մար.,2378,2008,2008,2285,2285,2285,2106
1005819,Ալեքսանյան Աննա Մարիա Դավիթի,իգ,Երևան,Անհատական,Անհատական,2110,1526,1639,2008,2008,2008,2255
1005820,Ալեքսանյան Աշոտ Արմենի,ար,Երևան,Անհատական,Անհատական,2295,2374,2374,1582,1576,1516,1942
1014052,Ալեքսանյան Աստղիկ Վահագնի,իգ,Սյունիք,«Դ. Համբարձումյան»,Ադիբեկյան Ա.,1954,2110,2110,2371,2371,2371,2272
1005508,Ալեքսանյան Ավետ Արթուրի,ար,Արարատ,Արտաշատի շ/դ - ՀՇԱ,Նագդալյան Բ.,2270,2295,2295,2061,2005,1929,1732
1005821,Ալեքսանյան Ավետ Արթուրի,ար,Սյունիք,Ագարակի շ/դ - ՀՇԱ,Մանուկյան Պետ.,2036,1957,1868,2295,2295,2295,2293
1004551,Ալեքսանյան Արամե Վարդանի,ար,Երևան,Ռ. Վահանյան,Վարդանյան Հ.,2176,2270,2270,1833,1876,1811,2452
1005822,Ալեքսանյան Արեգ Արթուրի,ար,Երևան,Անհատական,Անհատական,2265,2005,2005,2270,2270,2270,2290
1005823,Ալեքսանյան Արեգ Արսենի,ար,Շիրակ,Գյումրիի ՇՄՊՄԴ,Շարյան Ե.,1820,2176,2176,2005,2005,2005,2385
1005824,Ալեքսանյան Արթուր Անդրանիկի,ար,Երևան,Ակադեմիա,Խաչիկյան Հ.,1708,2265,2265,2176,2176,2176,2200
1005825,Ալեքսանյան Արմեն Արտաշեսի,ար,Երևան,Էրեբունի,Քարհանյան Ա.,2106,1820,1820,2265,2265,2265,2093
1005826,Ալեքսանյան Արսեն Արմենի,ար,Երևան,Անհատական,Անհատական,2255,1771,1840,1820,1820,1820,1941
1005827,Ալեքսանյան Արտակ Արմանի,ար,Երևան,Մալաթիա,Ակոպով Ռ.,1942,2106,2106,1800,1866,1873,2261
1005828,Ալեքսանյան Արտավազդ Արսենի,ար,Շիրակ,Գյումրիի ՇՄՊՄԴ,Շարյան Ե.,2272,2255,2255,2106,2106,2106,2210
1014053,Ալեքսանյան Գագիկ Աշոտի,ար,Երևան,Տ. Պետրոսյան,Արման Հ.,1732,1942,1942,2255,2255,2255,1896
1005829,Ալեքսանյան Գևորգ Արտակի,ար,Երևան,Անհատական,Անհատական,2358,2272,2272,1942,1942,1942,1943
1005830,Ալեքսանյան Գոհար Արթուրի,իգ,Երևան,Մխ.-Սեբաստացի,Միքայելյան Առ.,2428,1732,1732,2272,2272,2272,2357
1005831,Ալեքսանյան Գրիգոր Արտակի,ար,Երևան,Շիրակացի,Փիլոսյան Ն.,1783,2358,2358,1732,1732,1732,1842
1005832,Ալեքսանյան Դանթե Դավիթի,ար,Շիրակ,Ամասիայի շ/դ - ՀՇԱ,Իվանյան Սլ.,2290,2434,2439,2358,2328,2299,2150
1005833,Ալեքսանյան Դավիթ Անդրանիկի,ար,Երևան,Ակադեմիա,Խաչիկյան Հ.,2385,1783,1783,2435,2430,2446,2128
1005834,Ալեքսանյան Դավիթ Էմինի,ար,Երևան,Աջափնյակ,Սահակյան Տ.,2200,2290,2290,1783,1783,1783,1928
1004347,Ալեքսանյան Դավիթ Սուրենի,ար,Երևան,Դավթաշեն,Խաչիկյան Հ.,2203,2385,2385,2290,2290,2290,2039
1005835,Ալեքսանյան Դավիթ Վալերիի,ար,Սյունիք,Գորիսի շ/դ,Քարամյան Վ.,2032,2200,2200,2385,2385,2385,2280
1005836,Ալեքսանյան Էդվին Էդիկի,ար,Արարատ,Արտաշատի ա/կ,Սիմոնյան Սուս.,2261,2167,2150,2200,2200,2200,2386
1005837,Ալեքսանյան Էրիկ Արթուրի,ար,Կոտայք,Աբովյանի շ/դ,Պետրոսյան Ա.,2210,2032,2032,2143,2155,2093,2236
1005838,Ալեքսանյան Թադևոս Ռոմանի,ար,Երևան,Անհատական,Անհատական,1960,2261,2261,1980,1941,1941,2108
1005839,Ալեքսանյան Կամո Էդգարի,ար,Երևան,Անհատական,Անհատական,1943,2210,2210,2261,2261,2261,1911
1005840,Ալեքսանյան Հասմիկ Արթուրի,իգ,Արարատ,«Անհատական»,«Անհատական»,2371,1960,1945,2210,2210,2210,2292
1005841,Ալեքսանյան Հռիփսիմե Գարուշի,իգ,Երևան,Տ. Պետրոսյան,Պետրոսյան Տ. Ա-ի,1858,1943,1943,1924,1896,1896,2060
1014054,Ալեքսանյան Հրայր Աշոտի,ար,Երևան,Տ. Պետրոսյան,Կլնջյան Լ.,2188,2371,2371,1943,1943,1943,1919
1005842,Ալեքսանյան Հրանտ Սերժիկի,ար,Արարատ,«Անհատական»,«Անհատական»,2128,1880,1890,2357,2357,2357,1914
1005843,Ալեքսանյան Մանվել Համբարձումի,ար,Երևան,Անհատական,Անհատական,2047,2188,2185,1890,1890,1842,2207
1014055,Ալեքսանյան Մարկ Էդգարի,ար,Երևան,Մալաթիա,Եգանյան Պ.,2107,2128,2128,2185,2185,2150,2429
1005844,Ալեքսանյան Միքայել Լևոնի,ար,Երևան,Տ. Պետրոսյան,Առաքելյան Ա.,2280,1994,1940,2128,2128,2128,2209
1014056,Ալեքսանյան Միքայել Սարգիսի,ար,Երևան,Մալաթիա,Եգանյան Պ.,2380,2103,2092,1995,1898,1928,2118
1005845,Ալեքսանյան Նատալի Դավիթի,իգ,Երևան,Անհատական,Անհատական,2197,2280,2280,2071,2035,2039,2326
1005846,Ալեքսանյան Նարեկ Արամի,ար,Կոտայք,Բյուրեղավանի շ/դ - ՀՇԱ,Մարգարյան Լ.,2135,2372,2392,2280,2280,2280,2147
1005847,Ալեքսանյան Նարեկ Եփրեմի,ար,Կոտայք,Բյուրեղավանի շ/դ - ՀՇԱ,Մարգարյան Լ.,1911,2205,2205,2393,2377,2406,2200
1005848,Ալեքսանյան Շուշան Էմինի,իգ,Երևան,Անհատական,Անհատական,2292,2135,2135,2205,2205,2234,2155
1005849,Ալեքսանյան Պարգև Վարդանի,ար,Երևան,Ակադեմիա,Ալբերտ Շ.,2060,1911,1911,2135,2135,2135,2373
1005850,Ալեքսանյան Ռոբերտ Սարգիսի,ար,Երևան,Դավթաշեն,Դանիելյան Տ.,2004,2292,2292,1911,1911,1911,2180
1005851,Ալեքսանյան Ռուբեն Վարդանի,ար,Երևան,Անհատական,Անհատական,1934,2060,2060,2292,2292,2292,2305
1005852,Ալեքսանյան Ռուզաննա Սարգիսի,իգ,Կոտայք,Եղվարդի ՄՊՄԴ,Տիգրանյան Տ.,2227,1993,1957,2060,2060,2060,2278
1005853,Ալեքսանյան Սամվել Սարգիսի,ար,Շիրակ,«Անհատական»,«Անհատական»,2463,1914,1914,1980,1950,1926,2135
1005854,Ալեքսանյան Սամվել Հակոբի,իգ,Արարատ,«Անհատական»,«Անհատական»,2223,2207,2207,1914,1914,1914,1969
1005855,Ալեքսանյան Սամվել Վարդանի,ար,Երևան,Զեյթուն,Առաքելով Գ.,2118,2416,2428,2207,2207,2207,1677
1014057,Ալեքսանյան Սառա Արայի,իգ,Սյունիք,«Դ. Համբարձումյան»,Ադիբեկյան Ա.,2326,2209,2209,2424,2422,2416,2262
1005856,Ալեքսանյան Սասուն Կոլյայի,ար,Արարատ,Շառլ Ազնավուր,Նագդալյան Բ.,2147,2118,2118,2209,2209,2209,2384
1005857,Ալեքսանյան Սարգիս Գրիգորի,ար,Երևան,Ռ. Վահանյան,Սահակ Մ.,2200,2326,2326,2118,2118,2118,2175
1005858,Ալեքսանյան Սարկիս Նարեկի,ար,Երևան,Անհատական,Անհատական,2155,2147,2147,2326,2326,2326,2198
1005859,Ալեքսանյան Վահագն Անդրանիկի,ար,Երևան,Անհատական,Անհատական,2367,2200,2200,2147,2147,2147,2217
1005380,Ալեքսանյան Վաչագան Հարությունի,ար,Երևան,Անհատական,Անհատական,2180,2155,2155,2200,2200,2200,2152
1005860,Ալեքսանյան Վարդգես Տիգրանի,ար,Երևան,Անհատական,Անհատական,2305,2353,2353,2155,2155,2155,2515
1005861,Ալեքսանյան Տիգրան Արամի,ար,Երևան,Անհատական,Անհատական,2261,2180,2180,2364,2378,2373,2425
1005862,Ալթունյան Վլադիմիր Սերգեյի,ար,Երևան,Անհատական,Անհատական,2165,2305,2305,2180,2180,2180,2266
